Customer_ID,Recency,Frequency,Monetary,Items_Purchased
4455,26,37,122,"Chicken, Milk, Tomato, Juice"
4456,26,1,265,"Grapes, Pasta, Orange, Yogurt, Oats, Nuts"
4457,3,33,358,"Carrot, Cookies, Grapes, Beef, Croissant, Cheese"
4458,19,46,243,"Fish, Croissant, Pasta, Juice"
4459,4,50,85,"Cookies, Yogurt, Broccoli, Crackers, Tea"
4460,26,32,317,"Juice, Banana, Orange, Fish, Pork, Cereal"
4461,28,31,155,"Pasta, Tomato, Broccoli, Carrot, Orange, Grapes"
4462,18,28,84,"Tomato, Broccoli, Cookies, Carrot"
4463,6,26,392,"Tomato, Bread, Grapes, Broccoli, Milk"
4464,12,47,350,"Coffee, Banana"
4465,11,50,444,"Milk, Cookies, Fish, Juice, Pasta"
4466,7,5,420,"Bread, Banana, Carrot, Chicken"
4467,15,35,433,"Butter, Bagel, Tea"
4468,4,15,369,"Tomato, Cereal, Grapes, Fish"
4469,9,1,27,"Pork, Bagel, Bread, Nuts"
4470,22,25,316,"Beef, Coffee, Grapes, Yogurt, Pasta"
4471,28,45,173,"Pork, Cookies"
4472,16,50,168,"Carrot, Oats, Milk, Fish, Soda, Bagel"
4473,17,31,267,"Chicken, Cheese"
4474,21,8,362,"Coffee, Rice, Spinach"
4475,11,37,73,"Grapes, Yogurt, Banana"
4476,20,35,150,"Juice, Oats, Bread, Pork, Soda"
4477,13,23,444,"Spinach, Pasta, Crackers, Pork"
4478,20,22,371,"Bread, Cake, Coffee"
4479,13,44,303,"Banana, Milk"
4480,19,20,254,"Juice, Oats, Yogurt, Beef, Pork"
4481,4,26,333,"Chips, Spinach"
4482,12,4,434,"Cookies, Beef, Chicken, Orange"
4483,12,41,120,"Fish, Chips, Tomato, Croissant"
4484,28,42,263,"Butter, Croissant, Chips, Fish, Broccoli, Cookies"
4485,15,6,159,"Juice, Soda, Bread, Cheese, Croissant, Cookies"
4486,20,24,370,"Chicken, Banana, Tomato, Butter, Soda, Pork"
4487,6,35,202,"Broccoli, Apple, Tomato, Crackers, Spinach, Carrot"
4488,27,22,40,"Juice, Soda, Tomato, Rice"
4489,22,6,424,"Cookies, Tea"
4490,23,30,180,"Grapes, Croissant"
4491,26,49,88,"Soda, Pasta, Croissant"
4492,10,50,433,"Banana, Soda, Butter"
4493,30,19,376,"Fish, Chicken, Tomato"
4494,20,42,117,"Rice, Cereal, Chicken"
4495,19,13,444,"Fish, Cookies, Juice"
4496,3,12,385,"Tea, Pasta, Chicken, Butter, Grapes"
4497,22,36,488,"Milk, Cereal, Rice"
4498,5,3,424,"Orange, Pork, Coffee, Oats, Cheese, Nuts"
4499,11,25,125,"Pork, Juice"
4500,4,43,368,"Orange, Pork, Bagel, Coffee, Chips, Fish"
4501,8,13,386,"Nuts, Cereal, Grapes, Cookies"
4502,10,20,36,"Juice, Apple, Coffee, Rice, Oats"
4503,4,45,482,"Yogurt, Carrot"
4504,6,25,453,"Banana, Cookies, Crackers, Cereal"
4505,12,7,407,"Yogurt, Coffee, Pasta"
4506,23,41,101,"Coffee, Soda, Crackers"
4507,5,45,448,"Butter, Spinach, Soda, Carrot, Cheese"
4508,17,23,259,"Cookies, Tomato, Pork"
4509,13,32,382,"Orange, Tomato, Beef, Oats, Rice, Chips"
4510,14,6,210,"Tomato, Cake"
4511,20,41,163,"Pork, Cereal"
4512,5,29,427,"Bread, Juice, Beef, Tomato, Banana, Chips"
4513,19,48,347,"Beef, Pasta, Orange, Cookies"
4514,13,13,477,"Milk, Spinach, Broccoli, Carrot, Fish"
4515,14,9,444,"Orange, Banana, Juice, Bread, Soda"
4516,6,3,91,"Cookies, Crackers, Pasta, Rice"
4517,16,13,21,"Milk, Fish"
4518,21,2,290,"Grapes, Carrot, Chips"
4519,18,47,210,"Broccoli, Cereal, Croissant, Banana, Coffee, Butter"
4520,23,38,182,"Pork, Butter, Chips, Banana, Yogurt"
4521,30,16,226,"Coffee, Yogurt"
4522,21,32,357,"Grapes, Butter, Bagel"
4523,30,25,252,"Oats, Croissant, Chicken"
4524,6,5,188,"Orange, Grapes, Crackers"
4525,18,35,397,"Yogurt, Chips, Bread, Cheese, Butter"
4526,6,42,210,"Nuts, Banana"
4527,16,20,210,"Pasta, Broccoli, Apple"
4528,10,32,46,"Beef, Pasta, Butter, Coffee"
4529,5,35,280,"Oats, Soda, Pasta, Bread, Chips"
4530,6,29,382,"Nuts, Fish, Pasta, Tomato, Crackers"
4531,11,2,154,"Cookies, Nuts, Butter, Chips, Grapes"
4532,27,3,154,"Coffee, Croissant, Rice, Bagel, Spinach"
4533,15,22,366,"Nuts, Rice, Cereal, Pork, Tea, Cheese"
4534,20,4,482,"Orange, Spinach, Juice, Croissant, Crackers, Soda"
4535,2,22,109,"Nuts, Tea, Yogurt"
4536,28,47,368,"Soda, Bread, Beef, Chips, Cake"
4537,12,3,448,"Juice, Croissant"
4538,1,26,290,"Nuts, Oats, Tomato, Chips"
4539,16,8,211,"Yogurt, Banana, Cheese"
4540,5,14,59,"Cereal, Chicken, Carrot"
4541,7,42,77,"Apple, Butter, Tea, Spinach, Yogurt"
4542,27,43,175,"Nuts, Grapes, Juice"
4543,13,34,395,"Soda, Tomato"
4544,18,30,415,"Milk, Juice, Apple, Fish"
4545,17,44,307,"Tomato, Butter, Carrot"
4546,21,35,453,"Juice, Croissant"
4547,16,10,422,"Cheese, Juice, Crackers, Pork, Cookies, Croissant"
4548,14,48,37,"Cereal, Chips, Yogurt, Butter"
4549,22,38,445,"Cereal, Carrot, Croissant, Coffee"
4550,16,15,488,"Tea, Chips, Spinach"
4551,14,5,373,"Milk, Croissant, Bagel, Banana, Spinach"
4552,23,3,165,"Carrot, Nuts, Cereal"
4553,27,48,244,"Apple, Banana"
4554,15,10,345,"Fish, Crackers, Croissant, Rice, Orange, Banana"
4555,16,32,93,"Pork, Cheese, Croissant, Grapes, Bagel, Tea"
4556,6,42,305,"Bagel, Tea, Butter"
4557,3,2,80,"Croissant, Banana, Orange"
4558,19,31,236,"Croissant, Tomato"
4559,1,40,366,"Spinach, Broccoli, Butter, Croissant, Oats, Carrot"
4560,26,3,257,"Yogurt, Broccoli, Cereal, Chips, Carrot, Crackers"
4561,25,16,159,"Chicken, Pork"
4562,8,45,469,"Nuts, Soda, Apple, Bagel"
4563,10,42,84,"Cake, Cookies, Tomato, Fish, Pasta, Butter"
4564,2,9,117,"Tea, Cheese, Cookies, Cake, Rice, Soda"
4565,9,1,121,"Banana, Cake, Rice, Tea, Orange"
4566,8,12,421,"Beef, Oats, Yogurt, Spinach, Bread"
4567,18,41,393,"Croissant, Milk, Banana, Bagel, Cereal"
4568,10,4,110,"Cheese, Chips, Butter, Bagel"
4569,6,20,386,"Banana, Soda, Butter"
4570,25,7,343,"Broccoli, Carrot, Nuts"
4571,15,30,14,"Butter, Oats, Bread, Carrot, Cereal"
4572,19,40,195,"Crackers, Yogurt, Oats, Pasta, Tea"
4573,24,11,381,"Pasta, Tea, Orange, Bread"
4574,25,38,448,"Banana, Bagel, Beef, Butter, Apple"
4575,25,5,304,"Bread, Croissant, Yogurt, Chips, Rice"
4576,16,7,62,"Apple, Chicken"
4577,18,8,357,"Yogurt, Fish, Beef"
4578,17,32,412,"Butter, Milk, Crackers, Broccoli, Beef"
4579,4,39,449,"Beef, Apple, Cookies, Spinach, Bagel, Crackers"
4580,19,40,85,"Grapes, Banana, Pasta"
4581,4,15,202,"Butter, Oats"
4582,9,5,496,"Chips, Milk"
4583,25,13,228,"Oats, Bread"
4584,18,28,357,"Yogurt, Pork, Apple, Grapes"
4585,27,22,440,"Banana, Spinach, Butter"
4586,12,48,96,"Cookies, Oats, Tomato, Apple, Soda"
4587,18,44,484,"Pasta, Cookies, Milk"
4588,27,26,38,"Oats, Croissant, Bread, Carrot, Fish, Soda"
4589,25,21,59,"Tea, Cookies, Juice, Broccoli, Soda, Nuts"
4590,2,8,192,"Crackers, Chips, Bagel, Banana"
4591,25,44,252,"Bagel, Rice, Tomato, Banana, Beef, Milk"
4592,24,37,101,"Spinach, Soda, Grapes"
4593,15,35,493,"Oats, Banana, Apple, Beef, Tea"
4594,18,9,36,"Butter, Cheese, Carrot"
4595,7,21,70,"Pork, Carrot, Rice"
4596,14,14,273,"Spinach, Pork, Broccoli, Fish"
4597,4,49,342,"Broccoli, Cake, Beef, Orange, Oats"
4598,24,3,183,"Coffee, Cheese"
4599,27,38,313,"Orange, Cake, Pasta, Cookies, Crackers"
4600,21,12,232,"Rice, Cereal, Beef"
4601,25,22,86,"Bagel, Carrot"
4602,8,5,331,"Spinach, Milk, Cake, Bagel"
4603,10,8,379,"Carrot, Croissant, Nuts, Rice"
4604,28,18,216,"Bagel, Spinach, Banana"
4605,2,10,135,"Bread, Pork, Chicken, Bagel, Cake"
4606,15,49,27,"Chicken, Butter, Apple, Bread"
4607,9,27,70,"Soda, Beef"
4608,12,11,133,"Cookies, Broccoli"
4609,28,45,213,"Crackers, Carrot, Juice, Beef, Grapes"
4610,27,24,260,"Carrot, Orange, Oats, Rice, Croissant"
4611,3,36,164,"Butter, Apple, Tomato, Broccoli"
4612,15,11,362,"Broccoli, Cookies, Crackers, Pork"
4613,28,29,315,"Butter, Milk, Orange, Croissant, Pork"
4614,4,16,498,"Tea, Oats, Orange"
4615,25,38,98,"Chicken, Beef, Tomato, Grapes, Coffee, Cookies"
4616,26,3,344,"Cake, Rice, Banana"
4617,8,9,391,"Orange, Nuts, Yogurt, Chips, Rice"
4618,7,7,202,"Apple, Carrot"
4619,26,41,407,"Croissant, Pork"
4620,24,40,364,"Cheese, Bagel, Bread, Apple"
4621,19,25,417,"Carrot, Butter, Grapes, Broccoli, Apple"
4622,23,50,353,"Pasta, Cheese, Milk, Pork, Juice"
4623,12,11,347,"Cookies, Bagel, Spinach, Juice, Crackers"
4624,28,2,55,"Tomato, Chicken, Fish, Cookies"
4625,23,32,408,"Coffee, Croissant, Cereal, Crackers"
4626,20,6,247,"Coffee, Cereal, Cookies, Soda, Milk"
4627,21,1,452,"Bagel, Pork"
4628,14,1,428,"Rice, Banana"
4629,6,12,342,"Spinach, Pasta, Tomato, Chips"
4630,20,6,205,"Juice, Bagel, Soda, Cookies, Yogurt, Pork"
4631,5,46,150,"Banana, Orange, Soda, Fish, Broccoli"
4632,26,42,333,"Oats, Crackers, Cheese, Cookies, Rice, Butter"
4633,7,38,344,"Croissant, Rice"
4634,27,19,237,"Pasta, Cake"
4635,7,27,198,"Tomato, Cookies, Rice"
4636,26,45,15,"Bread, Grapes, Cheese, Broccoli, Spinach"
4637,2,50,71,"Tomato, Cheese, Crackers, Fish, Tea, Croissant"
4638,19,31,69,"Chips, Crackers, Tea"
4639,12,45,52,"Apple, Chips, Cake, Grapes, Croissant, Cookies"
4640,18,9,72,"Cereal, Crackers, Juice, Fish, Apple, Cookies"
4641,9,14,260,"Bagel, Banana, Yogurt, Coffee, Pork"
4642,20,10,338,"Chicken, Broccoli, Pasta, Cereal"
4643,18,41,352,"Croissant, Cookies"
4644,6,18,475,"Coffee, Rice, Nuts, Pasta, Cheese, Pork"
4645,11,34,270,"Pasta, Cereal, Butter, Cookies, Carrot, Beef"
4646,23,29,125,"Broccoli, Cheese, Pasta, Nuts, Milk, Grapes"
4647,10,27,21,"Bagel, Yogurt, Banana, Cereal, Cheese, Tea"
4648,10,16,310,"Carrot, Chicken, Croissant, Cake, Grapes"
4649,19,12,303,"Pasta, Nuts"
4650,9,40,303,"Juice, Spinach, Oats, Banana"
4651,28,45,255,"Cookies, Crackers, Croissant, Bagel, Grapes, Nuts"
4652,17,3,150,"Tomato, Oats, Pasta, Milk, Yogurt"
4653,29,39,365,"Bagel, Tea, Cookies, Grapes, Juice"
4654,22,12,391,"Cake, Soda, Croissant, Butter"
4655,27,46,58,"Soda, Chicken, Croissant, Apple, Grapes, Tomato"
4656,4,32,416,"Yogurt, Spinach, Banana, Cookies, Apple, Pasta"
4657,5,40,313,"Tea, Fish"
4658,25,6,102,"Banana, Nuts, Pasta, Bread"
4659,26,41,206,"Spinach, Beef, Coffee, Cake, Milk"
4660,14,20,257,"Apple, Cereal"
4661,30,23,340,"Butter, Rice"
4662,2,27,369,"Grapes, Oats"
4663,9,1,232,"Yogurt, Carrot, Chips, Cereal, Chicken, Nuts"
4664,28,36,162,"Fish, Orange, Soda, Cheese, Oats"
4665,21,16,302,"Grapes, Broccoli"
4666,5,13,74,"Broccoli, Spinach, Bread, Cookies, Crackers, Fish"
4667,23,8,60,"Oats, Spinach, Rice, Pork, Juice"
4668,28,34,176,"Pork, Juice, Butter, Fish, Grapes, Beef"
4669,5,7,42,"Broccoli, Cookies, Beef, Chips"
4670,8,40,375,"Coffee, Fish, Cereal, Beef, Nuts"
4671,5,24,475,"Croissant, Soda, Cake, Rice"
4672,23,49,451,"Broccoli, Grapes, Cereal, Tomato, Juice, Milk"
4673,11,35,417,"Apple, Spinach"
4674,27,33,285,"Coffee, Tea, Yogurt, Juice"
4675,8,15,104,"Juice, Beef, Orange, Yogurt, Banana"
4676,25,30,217,"Chicken, Carrot, Crackers"
4677,27,50,426,"Nuts, Rice, Orange"
4678,22,41,368,"Milk, Cheese, Pasta"
4679,13,43,20,"Cheese, Chicken, Orange, Cookies"
4680,16,14,211,"Fish, Cookies"
4681,5,18,294,"Tea, Broccoli, Pasta"
4682,19,4,428,"Cereal, Nuts, Bagel, Coffee, Cookies"
4683,21,13,284,"Apple, Grapes, Chicken, Chips, Tomato, Fish"
4684,9,8,411,"Yogurt, Crackers"
4685,21,10,425,"Beef, Pork, Banana"
4686,14,44,281,"Coffee, Oats, Fish"
4687,13,31,260,"Banana, Carrot, Coffee"
4688,15,32,42,"Crackers, Beef, Soda"
4689,3,12,275,"Orange, Oats, Bread, Rice, Beef, Pork"
4690,21,11,438,"Oats, Juice, Cookies"
4691,26,43,309,"Banana, Yogurt, Butter, Bagel, Beef, Rice"
4692,29,3,285,"Yogurt, Milk, Spinach, Tea, Banana"
4693,25,4,375,"Cheese, Banana, Rice, Milk"
4694,3,42,429,"Apple, Orange, Bagel, Banana"
4695,13,24,414,"Broccoli, Juice, Apple, Chips, Chicken, Cheese"
4696,17,19,343,"Nuts, Oats, Milk"
4697,24,14,73,"Pasta, Orange, Rice, Cake"
4698,9,28,395,"Nuts, Chicken, Pasta, Cookies, Rice, Yogurt"
4699,23,17,395,"Pork, Chicken, Butter, Tomato, Nuts"
4700,30,22,116,"Spinach, Tea, Cake, Nuts"
4701,29,40,347,"Orange, Pasta, Soda, Fish, Tomato"
4702,12,49,469,"Chips, Banana"
4703,15,30,70,"Rice, Apple, Fish"
4704,16,3,102,"Nuts, Spinach, Cake, Coffee, Oats, Bread"
4705,11,7,451,"Banana, Chips, Beef, Tomato, Butter, Bagel"
4706,19,48,316,"Pasta, Spinach, Oats, Cereal, Orange, Cookies"
4707,1,4,365,"Banana, Cookies, Cake, Cheese, Crackers, Juice"
4708,28,35,102,"Grapes, Soda"
4709,25,12,12,"Nuts, Pork"
4710,28,11,294,"Nuts, Croissant, Butter, Coffee"
4711,24,2,238,"Milk, Beef, Fish, Cheese"
4712,3,32,419,"Pasta, Orange, Spinach, Oats, Pork"
4713,24,33,170,"Croissant, Spinach, Fish, Grapes, Tea"
4714,15,8,72,"Crackers, Nuts, Spinach, Cheese, Cereal, Milk"
4715,21,5,30,"Cookies, Juice, Spinach"
4716,22,16,75,"Cereal, Chicken, Soda"
4717,23,47,304,"Cake, Chips, Crackers"
4718,12,29,115,"Beef, Bagel, Pasta, Cookies, Orange, Tea"
4719,28,38,344,"Pork, Orange, Carrot"
4720,3,38,92,"Cookies, Pasta, Spinach, Tea, Milk, Cake"
4721,26,21,54,"Crackers, Soda, Beef, Nuts, Tea, Banana"
4722,18,27,297,"Fish, Nuts, Apple, Bread"
4723,13,13,141,"Yogurt, Oats, Banana, Cheese, Tea"
4724,7,48,445,"Butter, Tea"
4725,14,44,395,"Banana, Chicken, Orange, Soda, Crackers"
4726,27,21,27,"Pasta, Banana, Juice, Soda, Tomato"
4727,7,15,53,"Rice, Coffee, Tomato, Cake, Spinach, Cheese"
4728,16,50,73,"Beef, Milk, Cake, Bagel, Cheese"
4729,9,8,269,"Milk, Tea, Broccoli, Carrot, Banana, Apple"
4730,11,21,162,"Rice, Banana"
4731,27,15,196,"Pork, Spinach, Rice"
4732,10,7,288,"Apple, Cookies, Grapes, Carrot, Juice, Spinach"
4733,11,16,97,"Broccoli, Croissant, Cereal, Fish"
4734,18,48,226,"Butter, Apple"
4735,19,27,493,"Cake, Pork, Tomato, Nuts, Milk"
4736,5,13,346,"Crackers, Oats, Grapes, Broccoli"
4737,19,25,10,"Fish, Spinach, Carrot, Oats, Banana"
4738,28,15,137,"Rice, Yogurt, Chips"
4739,16,5,163,"Butter, Cookies, Chicken"
4740,26,31,33,"Crackers, Croissant, Apple, Rice, Spinach"
4741,11,38,494,"Rice, Croissant, Grapes, Broccoli, Carrot"
4742,29,32,494,"Cheese, Beef, Chips, Banana"
4743,22,4,275,"Cheese, Apple, Croissant, Nuts, Soda, Butter"
4744,25,28,473,"Grapes, Cheese, Chicken"
4745,2,10,410,"Beef, Soda, Carrot, Orange"
4746,2,14,160,"Orange, Crackers, Carrot, Beef"
4747,4,40,347,"Cookies, Croissant, Yogurt, Cereal, Pork, Pasta"
4748,21,30,283,"Chicken, Cheese, Grapes, Rice"
4749,26,12,237,"Milk, Cheese"
4750,27,25,81,"Cookies, Spinach, Pork"
4751,15,24,305,"Tomato, Apple, Banana, Milk, Tea, Oats"
4752,1,9,261,"Banana, Cereal"
4753,4,30,365,"Carrot, Rice, Broccoli, Pasta, Fish"
4754,30,47,170,"Bagel, Cookies, Nuts, Rice, Cheese, Banana"
4755,28,13,277,"Juice, Bagel"
4756,6,41,476,"Cheese, Grapes, Beef, Chips"
4757,15,23,190,"Pork, Bread, Cheese, Spinach"
4758,15,18,320,"Chips, Orange"
4759,1,13,285,"Banana, Nuts, Coffee"
4760,14,22,271,"Pork, Crackers, Cereal, Cookies, Apple, Milk"
4761,7,9,117,"Orange, Chips"
4762,23,3,362,"Milk, Butter, Soda, Cookies"
4763,30,45,60,"Apple, Milk, Cake, Butter, Bread"
4764,5,37,349,"Tomato, Crackers, Pasta"
4765,29,4,429,"Croissant, Nuts"
4766,21,18,32,"Yogurt, Apple, Nuts, Chips, Beef, Cheese"
4767,10,9,131,"Tomato, Spinach, Oats, Chicken, Pasta, Yogurt"
4768,6,8,28,"Beef, Nuts, Cheese"
4769,28,30,106,"Cookies, Bagel, Cake, Orange"
4770,30,30,82,"Pork, Broccoli, Orange, Cheese, Carrot, Banana"
4771,29,27,163,"Bread, Cereal, Milk, Spinach, Tea"
4772,9,11,448,"Banana, Crackers, Croissant, Chicken, Pork, Broccoli"
4773,3,49,436,"Butter, Oats, Cake, Fish"
4774,21,22,120,"Tea, Orange"
4775,12,15,500,"Coffee, Bread, Apple"
4776,9,19,78,"Crackers, Soda, Coffee, Cheese"
4777,3,39,318,"Carrot, Butter, Cookies, Cereal, Pork, Cake"
4778,12,11,292,"Bread, Cereal, Oats, Nuts, Crackers"
4779,22,41,120,"Tea, Rice, Carrot, Milk, Chicken"
4780,29,40,312,"Cake, Bread, Juice, Pork, Coffee"
4781,21,11,193,"Orange, Yogurt"
4782,6,37,152,"Nuts, Bread, Fish, Chips, Oats"
4783,2,36,75,"Soda, Bagel"
4784,13,15,383,"Fish, Yogurt"
4785,21,6,328,"Croissant, Bagel"
4786,10,27,226,"Orange, Apple, Yogurt"
4787,24,34,48,"Chips, Crackers, Oats"
4788,23,32,291,"Coffee, Butter, Banana, Beef, Bread, Bagel"
4789,25,14,140,"Tomato, Cookies"
4790,8,38,143,"Fish, Broccoli, Cookies, Crackers, Carrot, Rice"
4791,14,31,205,"Cake, Fish, Milk, Rice, Tomato, Crackers"
4792,21,30,342,"Cake, Beef, Yogurt, Tomato, Crackers"
4793,3,18,472,"Crackers, Soda"
4794,23,1,93,"Bread, Tea"
4795,4,47,214,"Banana, Fish"
4796,1,28,243,"Bagel, Beef"
4797,7,48,52,"Cake, Milk, Carrot, Pork"
4798,16,16,493,"Bread, Oats"
4799,3,16,140,"Carrot, Cheese"
4800,5,21,356,"Grapes, Coffee, Banana, Tomato, Soda, Cereal"
4801,19,28,227,"Crackers, Butter, Beef, Milk"
4802,8,38,491,"Cookies, Pork, Pasta, Carrot, Butter, Banana"
4803,17,15,365,"Pasta, Carrot, Cookies"
4804,22,38,83,"Fish, Orange, Crackers, Cheese, Oats"
4805,15,10,284,"Tea, Broccoli, Croissant, Spinach"
4806,1,37,114,"Butter, Tomato, Crackers"
4807,1,1,46,"Rice, Fish, Juice, Chips, Apple"
4808,23,27,332,"Tomato, Orange, Apple, Chicken, Pasta, Spinach"
4809,11,3,385,"Crackers, Apple"
4810,27,3,147,"Cake, Beef"
4811,4,31,334,"Oats, Coffee, Beef, Bagel"
4812,28,47,366,"Tomato, Chicken, Chips, Milk, Coffee"
4813,14,50,340,"Coffee, Rice, Chicken, Croissant, Bagel"
4814,23,33,108,"Chicken, Coffee, Beef, Fish, Milk"
4815,5,3,375,"Spinach, Coffee, Broccoli"
4816,16,28,200,"Pork, Cereal, Cheese, Bagel, Beef"
4817,3,34,298,"Chicken, Soda, Oats, Tomato"
4818,8,26,346,"Soda, Bread"
4819,13,31,341,"Oats, Coffee, Banana, Croissant"
4820,3,45,430,"Chips, Tea, Broccoli"
4821,24,7,271,"Apple, Cookies, Tea"
4822,26,29,319,"Chicken, Cheese, Milk, Chips"
4823,4,32,93,"Spinach, Oats, Apple, Rice, Cheese, Orange"
4824,4,16,224,"Cake, Nuts, Yogurt"
4825,11,6,430,"Tea, Milk, Nuts, Orange"
4826,12,36,88,"Apple, Croissant, Bagel, Broccoli"
4827,29,49,171,"Pork, Butter, Cookies, Orange"
4828,10,1,413,"Tea, Grapes, Coffee, Bagel"
4829,5,45,232,"Croissant, Tea"
4830,13,47,204,"Broccoli, Pasta, Coffee, Rice, Nuts, Bagel"
4831,25,27,23,"Broccoli, Bread"
4832,27,14,319,"Butter, Oats, Orange, Carrot"
4833,25,9,136,"Pasta, Cereal, Tea"
4834,28,23,49,"Cheese, Tea, Cake, Bagel"
4835,5,19,148,"Tea, Orange, Croissant, Banana, Oats"
4836,21,16,73,"Croissant, Carrot, Yogurt, Chips, Milk, Butter"
4837,22,42,282,"Chicken, Bread, Fish, Tea, Croissant, Banana"
4838,5,6,66,"Pasta, Fish, Banana, Cookies"
4839,3,2,360,"Cereal, Rice, Tomato, Crackers"
4840,17,31,290,"Pork, Banana, Spinach"
4841,19,43,218,"Tea, Cake, Nuts, Chicken, Grapes, Pork"
4842,1,20,43,"Chips, Spinach, Tomato"
4843,20,11,178,"Coffee, Chips, Apple"
4844,21,46,337,"Bagel, Bread, Pasta, Juice"
4845,6,30,55,"Butter, Soda, Oats, Bagel, Coffee, Cereal"
4846,15,37,195,"Orange, Juice, Cereal, Soda"
4847,12,48,475,"Carrot, Rice"
4848,24,38,180,"Cereal, Fish, Chicken, Cheese, Coffee"
4849,7,2,408,"Oats, Tea, Soda, Crackers, Rice, Pork"
4850,21,30,149,"Rice, Cheese, Nuts, Cookies, Bread, Butter"
4851,24,30,84,"Chips, Banana, Bread, Chicken, Nuts"
4852,5,50,454,"Apple, Yogurt, Juice, Chicken, Rice, Crackers"
4853,30,9,418,"Beef, Coffee, Cake"
4854,14,46,125,"Cereal, Tomato"
4855,20,26,150,"Carrot, Orange"
4856,22,12,15,"Bagel, Milk"
4857,15,24,60,"Croissant, Broccoli, Tomato, Crackers, Tea"
4858,28,41,203,"Chicken, Pasta, Tea, Juice, Crackers, Orange"
4859,7,30,123,"Broccoli, Banana, Bread, Cereal"
4860,3,46,203,"Bagel, Nuts"
4861,29,41,497,"Orange, Grapes, Broccoli"
4862,4,1,63,"Rice, Croissant, Spinach, Banana, Pork, Pasta"
4863,5,41,410,"Butter, Croissant, Cheese, Banana, Spinach"
4864,25,5,483,"Tomato, Spinach, Oats"
4865,4,25,73,"Crackers, Pork, Bread, Croissant"
4866,19,45,99,"Beef, Yogurt, Coffee, Bagel, Nuts"
4867,24,22,279,"Tea, Grapes, Spinach, Coffee, Cake, Orange"
4868,13,34,382,"Orange, Coffee, Oats, Tomato, Cheese"
4869,12,3,458,"Banana, Bagel, Soda"
4870,14,19,166,"Juice, Orange, Chips"
4871,11,28,311,"Cheese, Rice, Milk, Tomato"
4872,26,49,430,"Banana, Bagel, Spinach, Beef, Pasta"
4873,5,18,423,"Pasta, Cereal, Oats, Carrot"
4874,8,45,260,"Pasta, Butter"
4875,9,40,58,"Beef, Chicken, Pork"
4876,21,35,280,"Beef, Milk, Rice, Chicken"
4877,3,37,188,"Soda, Tea, Bagel"
4878,8,14,368,"Coffee, Bagel, Banana"
4879,18,44,302,"Pork, Fish, Broccoli, Croissant, Grapes, Pasta"
4880,20,6,453,"Rice, Coffee, Fish, Carrot"
4881,20,40,154,"Banana, Apple, Milk"
4882,24,22,292,"Nuts, Fish, Soda, Cheese"
4883,20,48,148,"Beef, Cheese, Broccoli, Crackers, Orange"
4884,10,4,321,"Juice, Apple"
4885,25,33,60,"Carrot, Banana, Cookies, Broccoli"
4886,23,44,469,"Croissant, Yogurt, Carrot, Cookies, Tea, Beef"
4887,1,24,34,"Crackers, Cake, Tea, Carrot, Juice"
4888,28,4,97,"Butter, Chicken"
4889,28,8,172,"Pasta, Croissant, Cereal"
4890,22,25,494,"Spinach, Orange"
4891,29,24,394,"Carrot, Cake, Croissant, Pork, Cookies"
4892,10,30,209,"Crackers, Pasta, Juice, Nuts, Pork, Broccoli"
4893,7,40,102,"Carrot, Soda, Bread, Grapes"
4894,17,3,186,"Apple, Cake, Banana, Pork, Beef"
4895,20,24,422,"Oats, Juice, Beef, Pasta"
4896,17,24,389,"Oats, Cereal, Nuts, Banana, Fish"
4897,7,12,357,"Banana, Spinach"
4898,24,42,413,"Oats, Carrot"
4899,13,36,282,"Bread, Tomato, Juice, Bagel, Chicken, Pork"
4900,10,46,292,"Butter, Cereal, Broccoli, Chips, Pasta, Beef"
4901,21,5,314,"Juice, Fish, Oats, Coffee"
4902,2,36,461,"Apple, Milk, Oats"
4903,26,46,445,"Bagel, Nuts, Butter, Cheese, Cake"
4904,29,50,216,"Croissant, Orange"
4905,26,14,254,"Cake, Soda, Tea, Carrot, Milk, Pasta"
4906,8,9,313,"Juice, Apple, Pork, Carrot"
4907,16,22,75,"Soda, Bread, Carrot, Milk, Croissant"
4908,13,16,142,"Beef, Cake"
4909,4,35,14,"Carrot, Pasta, Butter, Spinach, Croissant"
4910,8,8,361,"Cereal, Orange, Butter, Chicken"
4911,16,42,272,"Chicken, Pasta, Orange, Rice, Juice"
4912,21,31,375,"Beef, Bagel"
4913,20,48,89,"Juice, Apple"
4914,3,49,346,"Juice, Fish, Spinach, Orange, Yogurt"
4915,17,38,74,"Chicken, Rice, Soda, Broccoli"
4916,29,45,83,"Cereal, Cake, Nuts, Rice"
4917,1,14,203,"Apple, Croissant, Chicken, Rice, Grapes, Orange"
4918,12,49,300,"Bagel, Cookies"
4919,30,48,386,"Cake, Pasta, Oats, Banana"
4920,11,49,146,"Pork, Milk, Fish"
4921,5,15,37,"Cookies, Banana, Carrot, Broccoli, Crackers, Rice"
4922,13,21,480,"Pork, Chicken, Cheese, Butter, Cereal, Carrot"
4923,28,23,381,"Cereal, Apple, Crackers, Chicken"
4924,27,18,337,"Tomato, Banana, Apple, Pork, Broccoli"
4925,19,33,199,"Oats, Yogurt, Soda, Chicken"
4926,14,44,372,"Tea, Oats, Beef"
4927,12,28,408,"Fish, Crackers, Beef, Carrot, Cookies"
4928,18,18,137,"Rice, Chips, Nuts, Apple, Oats, Spinach"
